parameters, N, margin, status, nrounds, samplesUsed, notUsed, nmvrs, failPct, usedStddev, mvrMargin
"nruns=200 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.012, StatRejectNull, 1.0, 497.0, 0.0, 0.0, 0.0, 0.0, 0.01200000000000001
"nruns=200 cat=poll mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.04, StatRejectNull, 1.0, 4767.800000000001, 0.0, 0.0, 0.0, 3106.809493676752, 0.040000000000000036
"nruns=200.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.012, StatRejectNull, 1.0, 7780.104999999999, 0.0, 0.0, 0.0, 658.9026361876236, 0.01200000000000001
"nruns=200 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.016, StatRejectNull, 1.0, 373.0, 0.0, 0.0, 0.0, 0.0, 0.016000000000000014
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.016, StatRejectNull, 1.0, 399.8249999999999, 0.0, 0.0, 0.0, 144.30056955882054, 0.016000000000000014
"nruns=200.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.012, StatRejectNull, 1.0, 195.49, 0.0, 0.0, 0.0, 51.54347582381306, 0.01200000000000001
"nruns=200.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.016, StatRejectNull, 1.0, 6603.765, 0.0, 0.0, 0.0, 510.4739951995592, 0.016000000000000014
"nruns=200 cat=poll mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.06, StatRejectNull, 1.0, 1935.8100000000002, 0.0, 0.0, 0.0, 1347.2411602604784, 0.060000000000000345
"nruns=200.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.016, StatRejectNull, 1.0, 175.55499999999995, 0.0, 0.0, 0.0, 44.06673320090793, 0.016000000000000014
"nruns=200 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.02, StatRejectNull, 1.0, 298.0, 0.0, 0.0, 0.0, 0.0, 0.020000000000000018
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.012, StatRejectNull, 1.0, 475.4399999999999, 0.0, 0.0, 0.0, 187.02579073486095, 0.01200000000000001
"nruns=200 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.04, StatRejectNull, 1.0, 149.0, 0.0, 0.0, 0.0, 0.0, 0.040000000000000036
"nruns=200.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 5608.929999999999, 0.0, 0.0, 0.0, 441.66532023694134, 0.020000000000000018
