parameters, N, margin, status, nrounds, samplesUsed, notUsed, nmvrs, failPct, usedStddev, mvrMargin
"nruns=100.0 fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=2.0 ", 50000, 0.04, StatRejectNull, 1.0, 4689.86, 0.0, 0.0, 0.0, 3563.6217195993177, 0.03939739999999998
"nruns=100.0 fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=3.0 ", 50000, 0.04, StatRejectNull, 1.0, 221.79, 0.0, 0.0, 0.0, 134.5422086187082, 0.0394848
"nruns=100.0 fuzzPct=0.02 mvrsFuzzPct=0.02 auditType=2.0 ", 50000, 0.04, StatRejectNull, 1.0, 4346.47, 0.0, 0.0, 0.0, 3167.585517251271, 0.03889580000000002
"nruns=100.0 fuzzPct=0.03 mvrsFuzzPct=0.03 auditType=2.0 ", 50000, 0.04, StatRejectNull, 1.0, 4664.6100000000015, 0.0, 0.0, 0.0, 3260.742691151818, 0.0379644
"nruns=100 fuzzPct=0.01 cvrPercent=50% mvrsFuzzPct=0.01 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 6255.579999999999, 0.0, 0.0, 0.0, 5254.755069801065, 0.03938519999999999
"nruns=100.0 fuzzPct=0.02 mvrsFuzzPct=0.02 auditType=3.0 ", 50000, 0.04, StatRejectNull, 1.0, 341.65000000000026, 0.0, 0.0, 0.0, 275.3128175367068, 0.03879680000000001
"nruns=100 fuzzPct=0.01 cvrPercent=90% mvrsFuzzPct=0.01 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 720.2300000000001, 0.0, 0.0, 0.0, 815.3037698306074, 0.039393399999999995
"nruns=100 fuzzPct=0.01 cvrPercent=96% mvrsFuzzPct=0.01 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 457.96000000000004, 0.0, 0.0, 0.0, 406.52003443864857, 0.0393206
"nruns=100.0 fuzzPct=0.03 mvrsFuzzPct=0.03 auditType=3.0 ", 50000, 0.04, StatRejectNull, 1.0, 407.78000000000003, 0.0, 0.0, 0.0, 284.1681044733909, 0.0381398
"nruns=100 fuzzPct=0.01 cvrPercent=75% mvrsFuzzPct=0.01 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 2821.7500000000005, 0.0, 0.0, 0.0, 2813.3108657771895, 0.0392882
"nruns=100 fuzzPct=0.02 cvrPercent=83% mvrsFuzzPct=0.02 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 1813.8300000000002, 0.0, 0.0, 0.0, 2044.3052367736082, 0.03880059999999998
"nruns=100 fuzzPct=0.02 cvrPercent=50% mvrsFuzzPct=0.02 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 5550.85, 0.0, 0.0, 0.0, 4503.023773810217, 0.03882780000000001
"nruns=100 fuzzPct=0.02 cvrPercent=96% mvrsFuzzPct=0.02 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 779.3299999999996, 0.0, 0.0, 0.0, 982.6155204860138, 0.038830399999999994
"nruns=100 fuzzPct=0.02 cvrPercent=75% mvrsFuzzPct=0.02 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 2416.890000000001, 0.0, 0.0, 0.0, 2281.927158762961, 0.038816800000000005
"nruns=100.0 fuzzPct=0.05 mvrsFuzzPct=0.05 auditType=3.0 ", 50000, 0.04, StatRejectNull, 1.0, 802.1999999999999, 0.0, 0.0, 0.0, 585.7273939299748, 0.03694880000000001
"nruns=100 fuzzPct=0.01 cvrPercent=83% mvrsFuzzPct=0.01 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 1523.0999999999995, 0.0, 0.0, 0.0, 1599.1385837381322, 0.03955120000000001
"nruns=100 fuzzPct=0.03 cvrPercent=75% mvrsFuzzPct=0.03 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 3506.439999999999, 0.0, 0.0, 0.0, 3250.4088829561115, 0.038288800000000005
"nruns=100 fuzzPct=0.05 cvrPercent=83% mvrsFuzzPct=0.05 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 2823.9499999999985, 0.0, 0.0, 0.0, 2966.3811500715815, 0.03700140000000001
"nruns=100.0 fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=4.0 ", 50000, 0.0432, StatRejectNull, 1.0, 167.86999999999998, 0.0, 0.0, 0.0, 59.13893049421844, 0.04058439999999999
"nruns=100.0 fuzzPct=0.05 mvrsFuzzPct=0.05 auditType=2.0 ", 50000, 0.04, StatRejectNull, 1.0, 4921.8899999999985, 0.0, 0.0, 0.0, 3207.276682467542, 0.0370732
"nruns=100 fuzzPct=0.02 cvrPercent=90% mvrsFuzzPct=0.02 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 964.6199999999999, 0.0, 0.0, 0.0, 1117.3939840539683, 0.038685199999999975
"nruns=100.0 fuzzPct=0.05 mvrsFuzzPct=0.05 auditType=4.0 ", 50000, 0.04026, StatRejectNull, 1.0, 270.56999999999977, 0.0, 0.0, 0.0, 155.58594120292486, 0.03985720000000001
"nruns=100.0 fuzzPct=0.02 mvrsFuzzPct=0.02 auditType=4.0 ", 50000, 0.04088, StatRejectNull, 1.0, 181.33000000000004, 0.0, 0.0, 0.0, 79.2605898287415, 0.040489400000000016
"nruns=100 fuzzPct=0.05 cvrPercent=90% mvrsFuzzPct=0.05 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 1836.8400000000001, 0.0, 0.0, 0.0, 2314.246104976737, 0.037081600000000006
"nruns=100 fuzzPct=0.03 cvrPercent=96% mvrsFuzzPct=0.03 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 898.0200000000002, 0.0, 0.0, 0.0, 959.6399218456891, 0.03835279999999997
"nruns=100 fuzzPct=0.05 cvrPercent=75% mvrsFuzzPct=0.05 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 4205.280000000002, 0.0, 0.0, 0.0, 4180.1642768675965, 0.0371248
"nruns=100 fuzzPct=0.05 cvrPercent=96% mvrsFuzzPct=0.05 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 1772.3599999999997, 0.0, 0.0, 0.0, 2205.2046096451004, 0.037008400000000004
"nruns=100 fuzzPct=0.03 cvrPercent=83% mvrsFuzzPct=0.03 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 1974.8000000000002, 0.0, 0.0, 0.0, 2484.442468643619, 0.03815459999999999
"nruns=100 fuzzPct=0.03 cvrPercent=90% mvrsFuzzPct=0.03 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 1684.5200000000002, 0.0, 0.0, 0.0, 1835.9933468289041, 0.0380338
"nruns=100 fuzzPct=0.03 cvrPercent=50% mvrsFuzzPct=0.03 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 6417.210000000001, 0.0, 0.0, 0.0, 4938.065634021079, 0.037887999999999984
"nruns=100 fuzzPct=0.05 cvrPercent=50% mvrsFuzzPct=0.05 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 8524.220000000003, 0.0, 0.0, 0.0, 5988.945140139455, 0.03695459999999999
"nruns=100.0 fuzzPct=0.03 mvrsFuzzPct=0.03 auditType=4.0 ", 50000, 0.04114, StatRejectNull, 1.0, 199.83999999999997, 0.0, 0.0, 0.0, 78.45084065833836, 0.04039020000000001
