parameters, N, margin, status, nrounds, samplesUsed, notUsed, nmvrs, failPct, usedStddev, mvrMargin
"nruns=200 fuzzPct=0.01 cvrPercent=80% mvrsFuzzPct=0.01 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 2901.1499999999983, 0.0, 0.0, 0.0, 2535.2278847275247, 0.019627600000000002
"nruns=200 fuzzPct=0.02 cvrPercent=80% mvrsFuzzPct=0.02 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 4568.815000000002, 0.0, 0.0, 0.0, 4366.389490273973, 0.019420700000000023
"nruns=200.0 fuzzPct=0.02 mvrsFuzzPct=0.02 auditType=3.0 ", 50000, 0.02, StatRejectNull, 1.0, 1123.2749999999996, 0.0, 0.0, 0.0, 839.7040605921827, 0.019452999999999995
"nruns=200.0 fuzzPct=0.05 mvrsFuzzPct=0.05 auditType=3.0 ", 50000, 0.02, StatRejectNull, 1.0, 2794.4649999999997, 0.0, 0.0, 0.0, 2070.5083527421466, 0.018549499999999997
"nruns=200 fuzzPct=0.05 cvrPercent=80% mvrsFuzzPct=0.05 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 9576.184999999994, 0.0, 0.0, 0.0, 8043.946004342332, 0.01829390000000001
"nruns=200 fuzzPct=0.02 cvrPercent=95% mvrsFuzzPct=0.02 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 3902.61, 0.0, 0.0, 0.0, 3665.356107924577, 0.019220699999999983
"nruns=200.0 fuzzPct=0.03 mvrsFuzzPct=0.03 auditType=3.0 ", 50000, 0.02, StatRejectNull, 1.0, 1649.0550000000003, 0.0, 0.0, 0.0, 1315.3079190725646, 0.019045800000000005
"nruns=200 fuzzPct=0.03 cvrPercent=5% mvrsFuzzPct=0.03 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 5973.005, 0.0, 0.0, 0.0, 5755.878470309724, 0.019135800000000015
"nruns=200 fuzzPct=0.02 cvrPercent=99% mvrsFuzzPct=0.02 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 4580.770000000001, 0.0, 0.0, 0.0, 4993.286968230447, 0.019375100000000006
"nruns=200 fuzzPct=0.02 cvrPercent=50% mvrsFuzzPct=0.02 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 4288.464999999995, 0.0, 0.0, 0.0, 4569.40745707526, 0.01943720000000001
