parameters, N, margin, status, nrounds, samplesUsed, samplesNeeded, nmvrs, failPct, neededStddev
"nruns=10 cat=fuzzPct fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.00752, StatRejectNull, 1.0, 8725.9, 8725.900000000001, 29819.5, 0.0, 5656.09769098802
"nruns=10 cat=2*fuzzPct fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.05, StatRejectNull, 1.1, 335.9, 335.9, 660.0, 0.0, 135.2733898444184
"nruns=10 cat=noerror fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.05, StatRejectNull, 1.6, 766.0, 766.0, 1228.4, 0.0, 847.0578492641456
"nruns=10 cat=noerror fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.005, StatRejectNull, 1.0, 31347.7, 31347.699999999997, 44978.0, 0.0, 6938.338764430574
"nruns=10 cat=noerror fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.04, StatRejectNull, 1.4, 1237.0, 1237.0, 1762.1, 0.0, 710.3372438497083
"nruns=10 cat=noerror fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.015, StatRejectNull, 1.5, 8999.6, 8999.6, 15717.7, 0.0, 5870.142045981511
"nruns=10 cat=fuzzPct/2 fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.02, StatRejectNull, 1.3, 2746.6, 2746.6000000000004, 5756.2, 0.0, 2313.6566383108793
"nruns=10 cat=fuzzPct/2 fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.03, StatRejectNull, 1.2, 634.5, 634.5, 2059.9, 0.0, 669.5215082430138
"nruns=10 cat=fuzzPct/2 fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.04, StatRejectNull, 1.1, 559.9, 559.9, 1154.8, 0.0, 338.0211383922609
"nruns=10 cat=noerror fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.02, StatRejectNull, 1.4, 4815.5, 4815.5, 7516.3, 0.0, 3820.0263938878747
"nruns=10 cat=oracle fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.01, StatRejectNull, 1.0, 5652.1, 5652.1, 17084.0, 0.0, 2571.976222673919
"nruns=10 cat=2*fuzzPct fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.01, StatRejectNull, 1.1, 8929.5, 8929.5, 22280.8, 0.0, 6983.028444020546
"nruns=10 cat=fuzzPct fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.01, StatRejectNull, 1.1, 11002.8, 11002.800000000001, 21344.0, 0.0, 7572.134901069842
"nruns=10 cat=oracle fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.06, StatRejectNull, 1.0, 167.6, 167.60000000000002, 490.0, 0.0, 75.01493184693298
"nruns=10 cat=oracle fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.005, StatRejectNull, 1.0, 23160.2, 23160.199999999997, 44711.5, 0.0, 6313.930531768623
"nruns=10 cat=fuzzPct/2 fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.005, StatRejectNull, 1.0, 24628.4, 24628.4, 45154.7, 0.0, 9694.983158314408
"nruns=10 cat=fuzzPct fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.06, StatRejectNull, 1.5, 423.0, 423.0, 626.7, 0.0, 284.23300300985454
"nruns=10 cat=fuzzPct/2 fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.06, StatRejectNull, 1.2, 308.0, 308.0, 605.9, 0.0, 162.49123053260445
"nruns=10 cat=oracle fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.07, StatRejectNull, 1.2, 193.4, 193.4, 370.8, 0.0, 131.22972224309552
"nruns=10 cat=fuzzPct fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.07, StatRejectNull, 1.2, 185.6, 185.6, 340.5, 0.0, 124.25876226648968
"nruns=10 cat=noerror fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.06, StatRejectNull, 1.5, 698.1, 698.1000000000001, 975.4, 0.0, 439.3705611440074
"nruns=10 cat=2*fuzzPct fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.06, StatRejectNull, 1.2, 397.8, 397.79999999999995, 598.9, 0.0, 208.9577947816257
"nruns=10 cat=2*fuzzPct fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.005, StatRejectNull, 1.1, 25090.1, 25090.1, 45134.4, 0.0, 11891.106663805518
"nruns=10 cat=noerror fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.07, StatRejectNull, 1.6, 465.7, 465.7, 706.9, 0.0, 340.93373256396904
"nruns=10 cat=2*fuzzPct fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.07, StatRejectNull, 1.3, 212.7, 212.70000000000002, 414.0, 0.0, 125.74581503970619
"nruns=10 cat=2*fuzzPct fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.08, StatRejectNull, 1.3, 220.9, 220.89999999999998, 334.7, 0.0, 123.02312790691025
"nruns=10 cat=fuzzPct fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.08, StatRejectNull, 1.2, 135.4, 135.39999999999998, 347.3, 0.0, 78.84313540188518
"nruns=10 cat=oracle fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.08, StatRejectNull, 1.2, 177.8, 177.79999999999998, 278.3, 0.0, 94.76476138312174
"nruns=10 cat=fuzzPct/2 fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.08, StatRejectNull, 1.4, 233.6, 233.60000000000002, 399.5, 0.0, 157.36657840850452
"nruns=10 cat=noerror fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.08, StatRejectNull, 1.5, 235.8, 235.8, 467.0, 0.0, 199.37492319747736
"nruns=10 cat=fuzzPct/2 fuzzPct=0.04 mvrsFuzzPct=0.04 auditType=3.0 ", 50000, 0.07, StatRejectNull, 1.4, 272.9, 272.90000000000003, 494.0, 0.0, 146.8151558933886
